business_id,name,address,city,state,postal_code,stars,hyperlink,Model
aP_1cPI9DflkfaTSSxakAg,Break Time Cafe,1222 Welsh Rd,North Wales,PA,19454.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
QCKYU9YTxa0cLXXedYuxGA,7-Eleven,1811 Chapel Ave,Cherry Hill,NJ,8002.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
FBf4fTg9BZrDYxCWTUfdFQ,Healthy Blend Cafe,609 Cross Keys Rd,Sicklerville,NJ,8081.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
SczLxo7EPukLqteIJ_c7OA,Three Elements,2501 N 2nd St,Philadelphia,PA,19133.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
wLqMLEOEtDSpYl9so6Yf8g,Sabel's Gaslight Pub,3979 Ford Rd,Philadelphia,PA,19131.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
8N67RSzU7rQNAtkhmhZn2g,Black Diamond Lounge,"2001 College Dr, Ste 8 C",Clementon,NJ,8021.0,4.0,https://storage.googleapis.com/2024capstone51/photos/cpb4c6LXDs3etQqBwrHd4w.jpg,New Content
U8VxjREJ705NTOYFtmG8rg,Ginny's Cookies & Cream,1750 Deptford Center Rd,Deptford Township,NJ,8096.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
HyRfEKWwO9IlAF2PTAzcYQ,Smoothie King,1011 West Chester Pike,West Chester,PA,19382.0,4.0,https://storage.googleapis.com/2024capstone51/photos/nFduJI6gvHjL2c6HsfKTaA.jpg,New Content
4ze0PWrt_3t1TRYEcP1fIA,Publik House,1533 Route 38,Lumberton,NJ,8048.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
wx4NRIrzgtiVmHlQs5443Q,R Park Tavern,26 E. Sellers Avenue,Ridley Park,PA,19078.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Gtsj1UxOCIaHILzU2szHiQ,Shack in the Back,326 Fayette St,Conshohocken,PA,19428.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
RzItdJ5AsZm-5tcmkrpR0w,Stubini's South,270 Shell Rd,Penns Grove,NJ,8069.0,3.5,https://storage.googleapis.com/2024capstone51/photos/PodQ8GTaslUe8re-H19P5A.jpg,New Content
Lm1T39GS3O-VUND2X0EdIw,Mitchells Cafe,11 Church St,Lambertville,NJ,8530.0,4.0,https://storage.googleapis.com/2024capstone51/photos/pY48vdIF9HgpN1kU6dd6gA.jpg,New Content
8UMtmoZXjhs0iWyW0nuGzA,Alex's Tavern,667 Egypt Rd,Phoenixville,PA,19460.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
dcI3vn6JqD9tXV7us1O_tQ,Got Wine?,483 Pond St,Bristol,PA,19007.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
cY4G5wyUuaHrkCiLNlsV8A,Planet RYO,"555 E Gay St, Ste 28",West Chester,PA,19380.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
XSYI71iqX7P7erVM0i8F5Q,McKenna's Pub,153 Snyder Ave,Philadelphia,PA,19148.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Wlhj-XJKuvtzqJ6wBOxQvw,Main Street Cigars,7 S Main St,Medford,NJ,8055.0,4.0,https://storage.googleapis.com/2024capstone51/photos/QFcby-NrkVpfjkXm-I4XEA.jpg,New Content
8YKdYABbqWVa6A8OLG20Kw,The Juice Pod Ambler,83 East Butler Ave,Ambler,PA,19002.0,5.0,https://storage.googleapis.com/2024capstone51/photos/D31fRCI-DdX7mHsR8wI9Nw.jpg,New Content
9BGUIK6rcprILPyiyYnJyg,The Foto Club,3743 Frankford Ave,Philadelphia,PA,19124.0,4.5,https://storage.googleapis.com/2024capstone51/photos/SyuS0iKhdPBR1SsUJwilrw.jpg,New Content
QB0NhiW--2rje9Fr1ek2eA,CP's Pub,5 Polly Drummond Shpg Ctr,Newark,DE,19711.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
OyEeoLyzAtyzqcvWdsUHaw,Paul's Tavern,2163 S White Horse Pike,Lindenwold,NJ,8021.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
gboUTyxfB_bcZaIACgT6cw,Route 2 Tavern,4305 Kirkwood Hwy,Wilmington,DE,19808.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
cVWTbFWji3C6T7r6mfCpNw,Stoltzfus Pennsylvania Dutch Foods,110 N Dupont Hwy,New Castle,DE,19720.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
fMdyrMKePEqS3mLnm2gn6Q,Charley B's Place II,6402 Stenton Ave,Philadelphia,PA,19150.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
rAVUidgccgIYoNom__pDHA,Willow Grove Beer Store,434 York Rd,Willow Grove,PA,19090.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
rYCj6O0Bh0llwgwIv-l6Mg,Burke's Inn,25 E Eagle Rd,Havertown,PA,19083.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
-EoaB87gPD41BM67j1fGCw,Cheerleaders Gentlemens Club,54 Crescent Blvd,Gloucester City,NJ,8030.0,2.5,https://storage.googleapis.com/2024capstone51/photos/itBHVtW22s7LuFbYUzchzA.jpg,New Content
ze5ZPVR3zSoqsOP_tYAvdw,Mickey's Tavern,129 S State Rd,Upper Darby,PA,19082.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
-pHjNBWZigns6lCe_ddZJg,Häagen-Dazs,160 N Gulph Rd,King of Prussia,PA,19406.0,4.5,https://storage.googleapis.com/2024capstone51/photos/wR8ygXLdWbbpBXLXfD2Ang.jpg,New Content
0_DvJq6ywKf6qpiassAGqw,Stokes Sports Bar,2651 S 16th St,Philadelphia,PA,19145.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
PW018VQnj2YSoL1S3yeJug,Archie's Big Heads,489 E County Line Rd,Hatboro,PA,19040.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
PeRlQ8ddfaN06LC8WZcYxw,Trophy Tavern,696 Burmont Rd,Upper Darby,PA,19026.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
D16ryUFpMZzMrvoruhSOvA,Hangover Sports Bar,"1254 W Chester Pike, Fl 2",Havertown,PA,19083.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
AuGJDBeJb6lwq734qfyDoA,Rauchut's Tavern,6501 Frankford Ave,Philadelphia,PA,19135.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
IbuP_D_bXRLN7FYSUL1ajg,Purple Orchid,3275 S 61st St,Philadelphia,PA,19153.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
6E0dKFrzWfP_-0goXy1ETw,Olde Indian Valley Inn,101 E Broad St,Souderton,PA,18964.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
qWb1QVT1cmRsq6D7s-ofcw,Pumptown Tavern,458 S Main St,Spring City,PA,19475.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
RXpzFmZYIR-FEeoPn5CDoQ,Copley's Cafe & Tavern,2029 Chichester Ave,Marcus Hook,PA,19061.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
jV5xo3OidGMJeygZ8neKNQ,ALDI,812 N Delsea Dr,Glassboro,NJ,8028.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
IivxWo0vU5Qmz-OqoCaXrg,Sunflower Truck Stop,1 Ashland St,Phoenixville,PA,19460.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
H7bMkwpEKgobq-bufNG5GA,Fine Wine & Good Spirits - Premium Collection,161 E Swedesford Rd,Wayne,PA,19087.0,2.5,https://storage.googleapis.com/2024capstone51/photos/gVfh8fCl_Re3QhvqFc2qtw.jpg,New Content
20rAavCQ4C4DcpfxxNMX0A,Lidl,1150 Welsh Rd,Lansdale,PA,19446.0,4.0,https://storage.googleapis.com/2024capstone51/photos/OeBgAB2PG3SB23-I65YJdg.jpg,New Content
xWWINr7sQLHdZaYP8UJWvQ,Traino's Wine & Spirits,"2999 E Evesham Rd, Ste 2",Voorhees,NJ,8043.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
H02LlxeevnMUEMttUJIxWA,Gertrude Hawk Chocolates,260 Exton Sq,Exton,PA,19341.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
ZnfGj6Nnkmq3wVeAj-UWJA,Walgreens,4575 New Linden Hill Rd,Wilmington,DE,19808.0,1.5,https://storage.googleapis.com/2024capstone51/photos/rjhU40CK2nFG7dU8FwsT1A.jpg,New Content
Wog6stNQxE2lQI1slp7DSg,Associated Supermarket,6100 Westfield Ave,Pennsauken,NJ,8110.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
jQDXPPEfRlGiiH7kmRfM0w,ABV% Beverage,3421 Richmond St,Philadelphia,PA,19134.0,5.0,https://storage.googleapis.com/2024capstone51/photos/o6XOtJwQhF_zp1Gt77ZXBQ.jpg,New Content
X0fyRuVS9wksrUha-3j5Gg,Salina Wine & Liquor,273 Egg Harbor Rd,Sewell,NJ,8080.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
oV7nQsD6m95ZsNk-ZLAj1A,Golden Beverage,122 N Flowers Mill Rd,Langhorne,PA,19047.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
TQaaqBvMzisryjayfX4XWQ,CVS Pharmacy,1450 Pottstown Pike,West Chester,PA,19380.0,2.0,https://storage.googleapis.com/2024capstone51/photos/ermL80_7UsMSgFXU14hOAw.jpg,New Content
_5pcT_sQEZQ-0Rfc15j-QQ,Save A Lot,803 Blackwood Clementon Rd,Lindenwold,NJ,8021.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
3hFAXKo69x2om7z9OWG7kA,Cottman Beverage,7544 Frankford Ave,Philadelphia,PA,19136.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
4s3SWuzt0ceCca-iFuSTSQ,Jeffersonville Beverage,2500 W Main St,Norristown,PA,19403.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
dGg9ZDmOLGTmBIJFOeBhIQ,Roebling Town Market,1275 Hornberger Ave,Roebling,NJ,8554.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Zkak6zxCokmPYt-BOmE6Fg,Chai Hong Market,2200 S 7th St,Philadelphia,PA,19148.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
qdbRNfuyIJr-GEpprbkizw,Giant Food Stores,225 Lancaster Ave,Malvern,PA,19355.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
YTxOgn-vquErIXTA97Lrlw,Tranquili Tea Temple,"160 N Gulph Rd, Ste 3061",King of Prussia,PA,19406.0,5.0,https://storage.googleapis.com/2024capstone51/photos/0N5wV7NgtHoEfP3ysNBMag.jpg,New Content
JGFRWAuTtPzyaAblYVPbnA,Wine & Spirits Stores,130 S 69th St,Upper Darby,PA,19082.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
HCifhMUT0WjkhRp8MK3fqg,Walgreens,221 Delsea Dr N,Glassboro,NJ,8028.0,2.0,https://storage.googleapis.com/2024capstone51/photos/hNxrcnBIUMA3Z2-cruxoqw.jpg,New Content
9_x8qMznptWETCHkoantUw,Restaurant Depot,1661 E Lincoln Hwy,Langhorne,PA,19047.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
H3bRWGQMuX6_c0INmLh7Ug,Lost in the Woods,357 Main Ave,Philadelphia,PA,8340.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
CRDEKl-mhP4N0lyOXvPAuA,Tony Morelli's Market,1008 Black Horse Pike,Glendora,NJ,8029.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
4w9gqF2-jPHQ6YR8LI8KIA,Mr Bottle Beverage,521 Lancaster Ave,Berwyn,PA,19312.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Se4huafFTllxMSt9U8abcw,CVS Pharmacy,402 PA-313,Perkasie,PA,18944.0,1.5,https://storage.googleapis.com/2024capstone51/photos/fE3r2QQFGs1WijxNCX5GTw.jpg,New Content
oyo4XKsNXrxtBqw7IzyAqQ,Rite Aid,1080 S West End Blvd,Quakertown,PA,18951.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
U8PUwW9gjjp-kO6T92JSHQ,Gelato Aromi,160 N Gulph Rd,King of Prussia,PA,19487.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
L5NV0pj0ZDkgTyxxvVYmbQ,Maugeri Farms,1991 Oldmans Creek Rd,Swedesboro,NJ,8085.0,3.5,https://storage.googleapis.com/2024capstone51/photos/kN_W793iMj3IwWWpwCSzPQ.jpg,New Content
cUL9TlwJdOxZvjxVkRM97Q,Bella's Desserts,Rabbit Run Ln,Glenmoore,PA,19343.0,4.0,https://storage.googleapis.com/2024capstone51/photos/0ha96kgcviz1gJ0as_yuRw.jpg,New Content
mscz4X2p8eWO_KR8Uv6WFQ,CVS Pharmacy,1530 Cowpath Road,Hatfield,PA,19440.0,2.0,https://storage.googleapis.com/2024capstone51/photos/MW2AdlUu0aihqco-RW4W6w.jpg,New Content
yvls6-SocePxxfj_TKHzpg,Brewers Outlet,257 Wilmington W Chester Pike,Chadds Ford,PA,19317.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
f1uw8laKMDa9Oc1wMVNeqw,Scoupe deVille Ice Cream Parlor,460 N Lewis Rd,Royersford,PA,19468.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
T3m-qVJYIb77lRUesFwDpw,HomeCooked,1 Paoli Plz,Paoli,PA,19301.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
90BZIwr8YtZr4m1hMgB-hg,Sorbello Girls Farm Market,100 Moods Rd,Mullica Hill,NJ,8062.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
X4pIZ_kTTNltZYp3rRuprQ,Walgreens,1375 Forty Foot Rd,Lansdale,PA,19446.0,4.5,https://storage.googleapis.com/2024capstone51/photos/LQVi6FEPjFuUSvqIqWHmWg.jpg,New Content
hE71P4kS-JkcK2gEBzOWEA,Rite Aid,832 N Lansdowne Ave,Drexel Hill,PA,19026.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
z-oRxBmNF6H8rLYtzLoEWQ,Newtown Square Beverage,105 S Newtown Street Rd,Newtown Square,PA,19073.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
mNQ9EW7k1eRaPhoM25TuaQ,Crumbl Cookies - Bensalem,200 Rockhill Dr,Bensalem,PA,19020.0,3.5,https://storage.googleapis.com/2024capstone51/photos/JyW3S1IUZ97BZwBYwawkfA.jpg,New Content
Aq4Ru61TzI4dhUgIz5cy8Q,Rocket Fizz,"101 South NJ-73, Ste 113",Evesham Township,NJ,8053.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
mMxoXj_sMH6c2r-a-vB3Bw,Rite Aid,3599 West Chester Pike,Newtown Square,PA,19073.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
t1gF_3qcEKkWLVm62JWvvQ,Hoagie Town,1206 Point Breeze Ave,Philadelphia,PA,19146.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
nhUg4_5XgIPLFUAU_eAolQ,5 O’clock Wine & Spirits,173 Bridgeton Pike,Mullica Hill,NJ,8062.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
LjHc51EB9aSXwauXxHuwMA,Rite Aid,1441 Old York Rd,Abington,PA,19001.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
TWjk9Jhy9yR-mLlb-c0rzQ,Glen Willow Orchards,1657 Glen Willow Rd,Avondale,PA,19311.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
RnPqB4DPIWXch_hl7u2-mw,Holiday Beverages,8601 Torresdale Ave,Philadelphia,PA,19136.0,3.5,https://storage.googleapis.com/2024capstone51/photos/9GQCeca7LHf0UELOJ8yB2A.jpg,New Content
_twk7K_VDe6zyanYDjJNdA,Fine Wine & Good Spirits,"Eddystone Shopping Ctr, 1562 Chester Pike",Eddystone,PA,19022.0,3.5,https://storage.googleapis.com/2024capstone51/photos/sAq8LkEn0_9ET5im5RrGPg.jpg,New Content
8xp1f0z30A7aXPe1rSyHrQ,Glendale Kosher Meat Market & Poultry,732 Red Lion Rd,Philadelphia,PA,19115.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
J9rDpUfyh89UDKNxOQwanQ,Rita's Water Ice,501 W Schuylkill Rd,Pottstown,PA,19465.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
8JJ34dlhirOnfkGYrR-3yw,Giant,698 Downingtown Pike,West Chester,PA,19380.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
eUeVuus97AKQLd9-vhfGQA,CVS Pharmacy,1301 Rhawn St,Philadelphia,PA,19111.0,3.0,https://storage.googleapis.com/2024capstone51/photos/B-unA0woCaw0vbM_XG5I6Q.jpg,New Content
vWwYzbfm_-7_C5024DfBGQ,Cork n Bottle,632 W Cuthbert Blvd,Haddon Township,NJ,8108.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
knf1cgvu0qCZzVWcyW_bXg,Coopermarket Co,302 Levering Mill Rd,Bala Cynwyd,PA,19004.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
-th4Avj4IeLtcTU3s8c3cA,Waywood Beverage,624 Millers Hl,Kennett Square,PA,19348.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Sf3G-eiXVtQDRJ1kOJTexA.jpg,New Content
Nsr46P7bRd1lATqE7H09Pw,Al-Amana Grocery Store,1502 Germantown Ave,Philadelphia,PA,19122.0,5.0,https://storage.googleapis.com/2024capstone51/photos/xeDqVKoE1c44uQFT2lmCkQ.jpg,New Content
T1ZMdMt06W4KMktI5dC9XQ,Overbrook Food Market,2123 N 63rd St,Philadelphia,PA,19151.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
x3zNWk1qwG_KArQe-h0CYA,Health Meals By Anna,"352 Second St Pike, Ste 290",Southampton,PA,18966.0,5.0,https://storage.googleapis.com/2024capstone51/photos/6xSohRmbzsA8Q_axLxyxZg.jpg,New Content
RT8yLeumwAVcl2qZwnYKTA,Giant Food Stores,4001 New Falls Rd,Levittown,PA,19056.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
XVzhz3xbjoJEn7HdxwXoSQ,J & D's Liquor,430 N Broad St,Woodbury,NJ,8096.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
16qRvmA7HfLO0Br0J234cQ,Rita's Italian Ice,430 Lancaster Pike,Malvern,PA,19355.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
1GyDpNw57LRPQpBuqoRfrQ,Omaha Steaks International,49 Kings Hwy E,Haddonfield,NJ,8033.0,1.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Hizsvj7MUsKkWWVVXn9tmg,JB Liquors,120 Ctr Square Rd,Swedesboro,NJ,8085.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
vEPPq92m3jD6uLv8SN9WfA,Beer Stop,793 Bethlehem Pike,Colmar,PA,18915.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
dITkxWBe92OzvXA2kJWz9g,El nica,211 S Christopher Columbus Blvd,Philadelphia,PA,19106.0,5.0,https://storage.googleapis.com/2024capstone51/photos/jY2VfkaVBkLw7ZcmuNVE2g.jpg,New Content
4_K8IBzSQvBkWJBzoTBz2A,Manayunk StrEAT Festival,116 Cotton St,Philadelphia,PA,19127.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
eFCaCZBcUxA9o04QJ939-A,Provence Catering,2068 W Main St,Jeffersonville,PA,19403.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Cuit-YSjiIc2w8cbP2vB0Q,Rios Pharmacy,35 South Morton Avenue,Morton,PA,19070.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
8S9ZdSrVrTi_z1TYM-zayg,Nightlight Ice Cream,1020 Bethlehem Pike,Glenside,PA,19038.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
QcBOv7HuIFEdTo8eZTXeXg,Giant Foods,1760 Dekalb Pike,Blue Bell,PA,19422.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
V8Lp48sUBFRtL5gSt6v_Fg,ZenVillage Wellness,100 Bank St,Phoenixville,PA,19460.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
4DBhbIyHGi-nw7RbUhZ3Sw,No. 1 Asian Supermarket,2842 Saint Vincent Street S1,Philadelphia,PA,19149.0,3.5,https://storage.googleapis.com/2024capstone51/photos/C1nCDjG4UbQ1Go0wUXwUvw.jpg,New Content
g7-xxdK9reN6wiAfgV_QJA,Westgate Wines & Spirits,4115 Newport Gap Pike,Wilmington,DE,19808.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
mTT-0aEkx3_2RMct-nQpPA,CVS Pharmacy,298 E Street Rd,Feasterville,PA,19053.0,2.0,https://storage.googleapis.com/2024capstone51/photos/G8xGx9KJQO8gRjamYT-gHA.jpg,New Content
N11PPHgx_XABZjfEG5mspg,Rita's Italian Ice,161 Byberry Rd,Philadelphia,PA,19116.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
BHshhJKh0k6ovEVgAM3aPA,Save A Lot,2101 W Lehigh Ave,Philadelphia,PA,19132.0,2.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Ra93AS06zJa51_-j8oMFIQ,CVS Pharmacy,202 Kings Hwy E,Haddonfield,NJ,8033.0,3.0,https://storage.googleapis.com/2024capstone51/photos/oq9mKIPhjbasEDmM7r3i-A.jpg,New Content
VQMf48McP-Ovt4kCLpJjoA,Rite Aid,1 Summit Sq,Langhorne,PA,19047.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
tf66upIFhLdvxvA5pQVL3A,Walgreens,3300 Dekalb Pike,Norristown,PA,19401.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
4WKAZI5MkQ_QsrN5gX071w,Race To Taste Curbside Grill,Main St,Norristown,PA,19401.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
8foUUaeOiPncS5vm_k1Nkw,Auntie Anne's,"400 W Route 38, Spc 1080",Moorestown,NJ,8057.0,1.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
2-oXhioK5KFCSUVNjv2GCg,Baskin-Robbins,1630 E Wadsworth Ave,Philadelphia,PA,19150.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
c904aYBQlWMlxDYswbYUeQ,CVS Pharmacy,2870 Moreland Rd,Willow Grove,PA,19090.0,2.0,https://storage.googleapis.com/2024capstone51/photos/AE75w6CJxy9BvfQW8Trr9w.jpg,New Content
RfT7aELs78xk6GhXKhyGnQ,Green Farm,10690 Bustleton Ave,Philadelphia,PA,19116.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
GfGeQHHqUDjOlacP11F_nw,CVS Pharmacy,1605 Telegraph Rd,Wilmington,DE,19804.0,5.0,https://storage.googleapis.com/2024capstone51/photos/EAaB-sU7dFD1Pw6K9Bv2GQ.jpg,New Content
3OFo0X6NeChsFryLK6hV0g,Walgreens,52 Chester Pike,Darby,PA,19023.0,2.0,https://storage.googleapis.com/2024capstone51/photos/nS24bPLwj16_ixPX8l9cAw.jpg,New Content
07-NiYGNKmWnKGh9IDBoYQ,Faire Market & Cafe,216 W 9th St,Wilmington,DE,19801.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
-mThPBxTHcLcsc2PRDgC5g,Skippack Beverage,1120 Bridge Rd,Schwenksville,PA,19473.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
V26DFPpqsec2UH81a6jMgQ,Bath & Body Works,2000 Nj-38,Cherry Hill,NJ,8002.0,3.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
KMOoGqBHVi7Cqazd0AHsFA,Rita's Italian Ice,2382 Durham Rd,Langhorne,PA,19047.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
aXWzxc2fYNBpr1xPLK2-qw,Fine Wine & Good Spirits - Premium Collection,401 Franklin Mills Cir,Philadelphia,PA,19154.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
s59By5sG7zK4yKBFA7ZpSg,Khmer Market,1501 S 6th St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
zLXJdgkuGYsipInaXpj7Sg,Pat's Beverages,1423 E High St,Pottstown,PA,19464.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
yeTzjbJPd1lHd1apdP0xXQ,Merzbacher's of Germantown,4530 Germantown Ave,Philadelphia,PA,19144.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Vsb_640TQac9M47IYuCeTg,Cutone Mario Mushrooms,,Avondale,PA,19311.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
YYR3N7Gt_C-XxJ_qdCinLQ,Rosemont Beverage Center,850 Conestoga Rd,Bryn Mawr,PA,19010.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
VqbS5tyfB0t1VIbjqtudWQ,Nicoletti Beverage Center,7040 State Rd,Philadelphia,PA,19135.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
Z6B7F-9Jn7OqTRYpcyhOvA,Gertrude Hawk Chocolates,Rt 1 & Bristol Rd,Bensalem,PA,19020.0,4.0,https://storage.googleapis.com/2024capstone51/photos/-GpZyAzIw8jrHZxar5keUg.jpg,New Content
YsRPbMkcPKNSidh0Fqd9jg,Fine Wine & Good Spirits,"1305 W Chester Pike, Ste 44B",Havertown,PA,19083.0,4.0,https://storage.googleapis.com/2024capstone51/photos/q0jodIeeo3RrvZGcBvRK3w.jpg,New Content
Q33PBRVVTB4JN9oHAFdsxw,Dollar General,701 Kings Hwy N,Cherry Hill,NJ,8034.0,2.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,New Content
kGuIcESvOpYqYUnCuCdtaw,Karolyn's Kakes,,Bensalem,PA,19020.0,5.0,https://storage.googleapis.com/2024capstone51/photos/81hH1jIloj-Ic1Fq3eay4w.jpg,New Content
