business_id,name,address,city,state,postal_code,stars,hyperlink
mrtFgfT6MgkC8yThcmNWYw,Chick-fil-A,794 Bethlehem Pike,Montgomeryville,PA,18936.0,4.0,https://storage.googleapis.com/2024capstone51/photos/9lVSa20Fh9IYMsWi5cmVSQ.jpg
QkOLTKmHsr2sDWlKxNuvCw,Tuscany Cafe,803 W Chester Pike,Havertown,PA,19083.0,4.5,https://storage.googleapis.com/2024capstone51/photos/rZ27A8-idcOn7GuBJl5thw.jpg
g2L3i4ly79GCSUyzmvpzag,Peppi's Pizza & Pasta,143 N Flowers Mill Rd,Langhorne,PA,19047.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
I4GAOtrRYbinmI3zEwqxVQ,Under the Moon Cafe,210 Farnsworth Ave,Bordentown,NJ,8505.0,4.0,https://storage.googleapis.com/2024capstone51/photos/aNyIc0vABPNRoBZUE-K0_Q.jpg
DcRWas1_U96tePNdwl5vSQ,The Mullica Hill Amish Market,108 Swedesboro Rd,Mullica Hill,NJ,8062.0,4.5,https://storage.googleapis.com/2024capstone51/photos/kKcSVpsjGFsvEYvGtUQ66Q.jpg
Hq7JDoHVLhgZsfCmH7BjLQ,Seafood USA,330 W Lancaster Ave,Wayne,PA,19087.0,4.5,https://storage.googleapis.com/2024capstone51/photos/yXUTdomExF9qVipG5hJD-Q.jpg
XXjHQ0CjzIqoZNyEC8lUmw,Sedona Taphouse,"44 W Gay St, Ste 1",West Chester,PA,19380.0,4.5,https://storage.googleapis.com/2024capstone51/photos/SnS3XpcGSI8GEyhHjTgWtQ.jpg
nwGp8paKIE7YdsBeFh9NRQ,Duck Donuts,1411 Lincoln Hwy,Levittown,PA,19056.0,4.0,https://storage.googleapis.com/2024capstone51/photos/CtAxc356I7Ue9mr1UYF4Qg.jpg
tZ6Hbm-sYQyfP4IYpViqPw,Laspada's the Original Steaks & Hoagies,4724 Pennell Rd,Aston,PA,19014.0,4.0,https://storage.googleapis.com/2024capstone51/photos/2Iqtuu3lCinBu7pzpHllyw.jpg
pdTMufXNfscAH8HWZJIyDw,Shere-E-Punjab,301 Byers Dr,Glen Mills,PA,19342.0,4.0,https://storage.googleapis.com/2024capstone51/photos/hwECdtmcU1BBW43d7wIXMQ.jpg
Ptq4bgynZgnqgyx2FQbVWw,Vic's Sushi Rosemont,1084 Lancaster Ave,Bryn Mawr,PA,19010.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Q8eqGRUrqxVOMbvr0O92mQ.jpg
pkijCGbVI1KRpQKqST1I5w,Royal Cafe Narberth,724 Montgomery Ave,Narberth,PA,19072.0,4.0,https://storage.googleapis.com/2024capstone51/photos/8yjWBS2nCTW-bqrUTj1-7A.jpg
TDMOO8almbSXaYudarTI8Q,The Greeks,239 Haverford Ave,Narberth,PA,19072.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
FobCwoYftjoRt4wjXj7bmQ,Loupy's Crabs & Seafood & Catering,795 Rt 70 E,Marlton,NJ,8053.0,4.0,https://storage.googleapis.com/2024capstone51/photos/dWZK2bLHoDtfRIKbOq_XTA.jpg
nIAbuktMEzVjT4P9pG89rQ,Buddakan,325 Chestnut St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/HFP_bDDnwfGQF6OPleeTZQ.jpg
95XHgaPRGCEF68WHBPZUdg,Capriotti's Sandwich Shop,141 S State Rd,Springfield,PA,19064.0,4.0,https://storage.googleapis.com/2024capstone51/photos/kmI319Mz6GgLIkYGzMMXSQ.jpg
ramBBnf8_ZAZ16aUnSUMJg,Tom's Dim Sum,13 E State St,Media,PA,19063.0,4.0,https://storage.googleapis.com/2024capstone51/photos/LmfqT0soFYJ9Eqpd2FTY6Q.jpg
2gDkEvBPkl-ATS_eqaMvxQ,La Nonna,214 S St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/adKchPVcbHmFdZsrK5D3sA.jpg
nb4q4rKYdtgH6I8Mbm93VA,Rai Rai Ramen & Hawaiian BBQ,124 E Market St,West Chester,PA,19382.0,4.5,https://storage.googleapis.com/2024capstone51/photos/rtQSEGcVb-F46zsc4UkYwQ.jpg
vhar8sfBN37RE13z9CXNEQ,Leaf,6 Kings Ct,Haddonfield,NJ,8033.0,4.5,https://storage.googleapis.com/2024capstone51/photos/pWO7awuKNXSM9gVqSseU7w.jpg
wUKW3ZVdyg7DMDFk77bn_w,Downtown Pizza and Italian Grill,35 High St,Mount Holly,NJ,8060.0,4.0,https://storage.googleapis.com/2024capstone51/photos/jpeLxvQ7hdIGo2KjMip0ug.jpg
hgyKTNWEP8eeTdUm61bUrw,Champ’s Diner,1539 Cecil B Moore Ave,Philadelphia,PA,19121.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Htd9x-TnU8MmkIt0qhTtIA.jpg
mNXfzN6L3GPJdUJXbSsmfw,Pietro's Coal Oven Pizzeria,121 South St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/gYS9vo0yDazvI6W8dit-TA.jpg
20bDKq5stYIKetpX_KciXg,The Classy Cow Food Joint,525 Beckett Rd,Logan Township,NJ,8085.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
lgxwrbvtz-Vqhc-oryi5qQ,Ciro Food & Drink,321A Justison St,Wilmington,DE,19801.0,4.5,https://storage.googleapis.com/2024capstone51/photos/MKiOt07Wf5SkKwGE7reuFA.jpg
wjGV_sRxlhLKgvOBA8PhYQ,Malbec Argentine Steakhouse,400-402 S 2nd St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Me0dJpryb2UEuD_ctJ0BRQ.jpg
t1QMEcxuqNbD_IQct2pkWg,Dim Sum Mania,", 17-19 E State St",Media,PA,19063.0,4.0,https://storage.googleapis.com/2024capstone51/photos/lnTLxwv6FDTUbfMbKtxBRw.jpg
E7xjXq3F5Yqmhbo8ye_csw,B-unos,4 Mill St,Mount Holly,NJ,8060.0,4.0,https://storage.googleapis.com/2024capstone51/photos/EspaRFbOiUeRyXw7FCuQxw.jpg
qYREpGOZQ_Xio8Vo-a0TmQ,SPIN - Philadelphia,211 S 15th St,Philadelphia,PA,19102.0,4.0,https://storage.googleapis.com/2024capstone51/photos/afPyrXgzirO4AzSr3R6Tqw.jpg
bjPUhanWoinHi2kywvVzBA,Mercato BYOB,1216 Spruce St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/TyRURgrG-VfN0dsmAhshTg.jpg
S1FwTmCAwv5ulu5gToWi_w,RIM Cafe,1172 S 9th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/eJhORMWFFXEm8JpcAX2Kkg.jpg
p_F9xdFLk_h5tub51q0mCA,Mi Tierra Colombia,5005 N Crescent Blvd,Pennsauken Township,NJ,8110.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
6YN3KjMOaxlkvr5E415gpw,Sunrise Diner,416 Bristol Pike,Croydon,PA,19021.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
YZ0YVMdWUik8ukQp1CILtg,Eve's Lunch,318 Johnson E Hwy,Norristown,PA,19401.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
aNv0z1KPeABeDTt0fuDYhw,Chick-fil-A,400 Haddonfield Rd,Cherry Hill,NJ,8002.0,4.0,https://storage.googleapis.com/2024capstone51/photos/viaVS2TWAzMg6FAZSXnItw.jpg
9mA9qYqiv4c0T9ASid3PIQ,The Capital Grille,1338-46 Chestnut St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/9i21iamKRx8--6UTY9lp8Q.jpg
YKWo9g1-uHJv5-NDWh4uUA,Pizza Village,499 E St,Doylestown,PA,18901.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
1vPSY4EA-fTRIZYz1Ruzow,K'Far Cafe,110 S 19th St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/_WvHlpuCmR2JVKPK4VqWxQ.jpg
O1XwKgUYNI_YBXnOqgaTaw,Talula's Table,102 W State St,Kennett Square,PA,19348.0,4.5,https://storage.googleapis.com/2024capstone51/photos/ijTUttGn5o2xQyGM9EeHAQ.jpg
wYjjn30GQlRXw-W2IYBqSw,Rossano's Pizzeria & Restaurant,1509 Route 38,Hainesport,NJ,8036.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
GKohndn_sMk2nWCh1jkAfg,Terryin,358 Snyder Ave,Philadelphia,PA,19148.0,4.0,https://storage.googleapis.com/2024capstone51/photos/M8cxR_mpcgM_IV7tpiF2Kw.jpg
PA3-MROnCDlYOrPUbo8Ryw,Round Guys Brewing Company,324 W Main St,Lansdale,PA,19446.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
sDi3UPW6imj4wGHUg7CgXg,Teresa's Cafe,124 N Wayne Ave,Wayne,PA,19087.0,4.0,https://storage.googleapis.com/2024capstone51/photos/BXeqmeUCCLF8zbQwcOokDA.jpg
gXRbpGUZeIkis-gHiPetvQ,DiNic's Pork & Beef,"411 Doylestown Rd, Ste B",Montgomeryville,PA,18936.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
-8VpP01AKfnt4wpT-8vgnQ,Boccella's Deli,37 W Eagle Rd,Havertown,PA,19083.0,4.5,https://storage.googleapis.com/2024capstone51/photos/aVUF7dFVgWo7nEUmLj4m1A.jpg
IS3h8_4gL_IbmpVTKDB3LA,Royal Sushi & Izakaya,780-782 S 2nd St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/jviT2bl-OhrLlRrECK5l3Q.jpg
neiMxOk7V4Zgq5zsvuWTaQ,Caleb's American Kitchen,5738 Rte 202,Lahaska,PA,18931.0,4.0,https://storage.googleapis.com/2024capstone51/photos/KL1EdNSuOjTdGV3dUu84Mg.jpg
goyuP6nqBsW1kuOEk7i4Sg,Croce's Pasta,813 Marlton Pike W,Cherry Hill,NJ,8002.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
-CiuESq1Pb0_x2TGi74oyg,Villa Pizza,"2200 Mt Holly Rd, Ste 12",Burlington,NJ,8016.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
5i--JnxJgmyZukP3y2O_DQ,Philomena Santucci's Square Pizza,460 West Street Rd,Warminster,PA,18974.0,4.0,https://storage.googleapis.com/2024capstone51/photos/L_k3fFAmyMtZaLNtZzKdzg.jpg
iksVwRfpWymIUUFqw0tXpw,Chubby Cattle,146 N 10th St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/npo_h17Ksutw7i5IjJmI-w.jpg
atZ_olNKXOG4rEr6mccN8g,Beiler's Bakery,51 N 12th St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/YIlSLY8J5yCgl7x26TpWZg.jpg
eO5Cy7FCz4Uya8MWIOW58w,Gloucester Premium Outlets,100 Premium Outlet Dr,Blackwood,NJ,8012.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
CvC944J2rj2KxKutsL-SVQ,Five Guys,7 Scotch Rd,Ewing,NJ,8628.0,4.0,https://storage.googleapis.com/2024capstone51/photos/9zvPmQyuCplM0swy-bxaTA.jpg
cLP6FkJ2HSR6haTHcEGWhA,Monsoon,4180 Dearborn Cir,Mount Laurel,NJ,8054.0,4.0,https://storage.googleapis.com/2024capstone51/photos/TmQPDvQRXTwtrK7gKfcLaQ.jpg
eUAaIuf6oa_gHnI2j0ep3Q,Pie and Plate Cafe,43 N Main St,Ambler,PA,19002.0,4.5,https://storage.googleapis.com/2024capstone51/photos/ar6zg9KgmiY1PtygbS69gw.jpg
60tdlTrs6mxF94Q4cD9uTw,Santorini Gyro,928 Bustleton Pike,Feasterville Trevose,PA,19053.0,4.5,https://storage.googleapis.com/2024capstone51/photos/29ajNLZAdeNq1_y1FPokCQ.jpg
sQhh7JCGpqNgf0hHWc4m8g,On Point Bistro,1200 Point Breeze Ave,Philadelphia,PA,19146.0,4.5,https://storage.googleapis.com/2024capstone51/photos/7PLErLx6bzdeeFNRhqSVkA.jpg
JESH2uerIEORvVSmtZwYVQ,Italian Cucina,6 Stockton Ave,New Hope,PA,18938.0,4.5,https://storage.googleapis.com/2024capstone51/photos/IFFa5ECNB0DXngeWYHcr2A.jpg
pCDx24yFgVZ3EwOwDMedHg,Custard & Cakes Creamery,5461 Ridge Ave,Philadelphia,PA,19128.0,4.5,https://storage.googleapis.com/2024capstone51/photos/9cyEyY7vysH12beNS4nG7w.jpg
zCELc_Vqc0EbnTwbkpUIEA,Joe's Peking Duck House,145 Rt 73 S,Marlton,NJ,8053.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
LJaJl48w2iJCEzY6nqe41A,El Gallo Tropical,17 E Park Ave,Hamilton,NJ,8610.0,4.5,https://storage.googleapis.com/2024capstone51/photos/C0u4I37vDkUr7qtGOwYy0w.jpg
RWUDd17xCotH62C5gs7fzQ,General Tsao’s House,1720 Sansom St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/2hNHnBHu22QShZaAIjCeHg.jpg
JIJRGWO8ED_G-KHVJlKggw,Cheese Dawgs,318 Bustleton Pike,Feasterville,PA,19053.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
9PZxjhTIU7OgPIzuGi89Ew,El Vez,121 S 13th St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/9IRHmNIck-1fzeY9HotwyQ.jpg
vuE1iseFrgNPumUEfHIZZQ,JJ Thai Cuisine,2028 Chestnut St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/e_gQ9wArfd4f3QdwRj064A.jpg
yvVJxONMGqOzO1ouw77J3Q,Constitution Yards,308 Justison St,Wilmington,DE,19801.0,4.0,https://storage.googleapis.com/2024capstone51/photos/lq5cOxhjW1kYsqvFujL-Sw.jpg
q9WA6PqTLnB78DWPu5YJ5A,Perla,1535 S 11th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/V2m3NmsV4CGMTdiU4hYCdw.jpg
03cvVjbkCOtiIt51M-MLFg,Prime Halal Meat,500 S 23rd St,Philadelphia,PA,19146.0,4.5,https://storage.googleapis.com/2024capstone51/photos/msHnjdm6Eyjj1HbX94MtUw.jpg
jGgUfiMg0_a6ehbz_ucDkQ,Viet Thai Cuisine,160 Easton Rd,Horsham,PA,19044.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ugQ_e7y2mZKyLuG71XnSHA.jpg
6CUkqed0rhHtFwQ2i7Otsw,Barcelona Wine Bar Passyunk,1709 E Passyunk Ave,Philadelphia,PA,19148.0,4.5,https://storage.googleapis.com/2024capstone51/photos/gTkrHYPultIsUh4Vq0G6Rw.jpg
Rpv5Q2JjfBvljRe46aIlQA,Pomodorino Pizza,527 Constitution Ave,Perkasie,PA,18944.0,4.0,https://storage.googleapis.com/2024capstone51/photos/CYEBXHlNN_UjANftBiW3gA.jpg
pFBTtrFfJbJY1YTJu1hxAw,Kin Wha Garden,11720 Bustleton Ave,Philadelphia,PA,19116.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
-IOWVdmqsfd02_G-nJACdQ,Dominick's Side Door Pub,3335 County Line Rd,North Wales,PA,19454.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
gzJWNwa0dILVYIK7BUFwTg,Chloe’s Corner,4162 Main St,Philadelphia,PA,19127.0,4.0,https://storage.googleapis.com/2024capstone51/photos/QxiyuMwhwBho4QOynG0l3Q.jpg
vz2q_p5FfzB-F2vJePi3tw,Yama Japan,415 Egg Harbor Rd,Sewell,NJ,8080.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
ehD-O_CRf7LYvoMIajh71w,Wayside Market,469 S Old Middletown Rd,Media,PA,19063.0,4.5,https://storage.googleapis.com/2024capstone51/photos/wiPIgl-7iy-TFRDEUMDsLw.jpg
kleZVTJGP0gbffmAW-IQYw,Bella Roma's Pizza,620 S Broad St,Lansdale,PA,19446.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
MUTZwuWLPxrf1i-JR4PJ7Q,Chikara Sushi & Asian Fusion,"131 Bridge St, Ste 4",Phoenixville,PA,19460.0,4.0,https://storage.googleapis.com/2024capstone51/photos/fP8QPmdOXyhmbs_VjHQMPA.jpg
dVC2Rg_BGW3XOIlvEFxh9g,DAWA Sushi & Ramen Bar,1204 N Front St,Philadelphia,PA,19122.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Ie_QQwUNaEoWD8bldP0IiA.jpg
1qciFQiO1RJ83Oh7DRioKQ,Blue Cross RiverRink,101 S Columbus Blvd,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Yz0fJyBkUF8VZBvwFswkRQ,Liberty Kitchen,1244 N Front St,Philadelphia,PA,19122.0,5.0,https://storage.googleapis.com/2024capstone51/photos/Gg8RykwKMjZqCeqpTuq2GA.jpg
IzTh_D90T7LZRxy1lgAG-Q,Broncos Brazilian Steakhouse,7634 Castor Ave,Philadelphia,PA,19152.0,4.5,https://storage.googleapis.com/2024capstone51/photos/VCFing_j-K-nYqksOEe3dg.jpg
liptHsMVjdHg_38NVuk-Yg,Snap Custom Pizza,291 Main St,Exton,PA,19341.0,4.0,https://storage.googleapis.com/2024capstone51/photos/qiwEcivr6ZAP-GoBAE_Low.jpg
zwd4dyQ5ovnjVojWfAuhMw,European Republic,213 Chestnut St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ZaMlepwnEp3VIKxzd4yvwQ.jpg
HDGTOksawKXEPeoCUrH96g,Jean-Georges Philadelphia,"1 N 19th St, Fl 59",Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ZAtwnH7Fo1en1ARD22ykIQ.jpg
Tve_ON4rFFWMwIpeRApl1w,Gryphon Cafe,111 W Gay St,West Chester,PA,19380.0,4.5,https://storage.googleapis.com/2024capstone51/photos/-CU3m5IV-W19nPyDWUmIsQ.jpg
2qVZiMB22YPC2HCM62Gnbw,Scarpetta,210 W Rittenhouse Square,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/T2909oTPUzbQZSAljqx5Pw.jpg
u7bo1o8ry-fvb6PbvtZJzQ,Poke Bros,4571 Kirkwood Hwy,Wilmington,DE,19808.0,4.0,https://storage.googleapis.com/2024capstone51/photos/64unBksKuveTPVj_cxo7Og.jpg
lWThCARbH20wQc1wdQC53w,Chick-fil-A,5651 Route 42,Turnersville,NJ,8012.0,4.5,https://storage.googleapis.com/2024capstone51/photos/tZFaeVA_zcJI3ZnazBwLPw.jpg
fD_2ewYaAfDz6yKGXgKXXQ,Sam's Pizza,121 Washington Ave,Downingtown,PA,19335.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
FhwnVj_MLylkisC8k237UA,East Sushi,43 Scotch Rd,Ewing,NJ,8628.0,4.0,https://storage.googleapis.com/2024capstone51/photos/a7GrZrIPSe-cQAoRscluzQ.jpg
2EVCpJTmmjFeYzxjQnnaeg,Maritsas Cuisine,106 E Main St,Maple Shade,NJ,8052.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
K0lttiVfWWP1u5JmsVp4cA,Fox & Son Fair Foods,51 N 12th St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/60HHqgQggKAImE_mCYAVhg.jpg
8iMubtt1hTafu5YhEzvZVg,Be Well Bakery & Cafe,2651 Huntingdon Pike,Huntingdon Valley,PA,19006.0,4.5,https://storage.googleapis.com/2024capstone51/photos/FlvBvfRc7L0OzvMABcHbIA.jpg
Kk8sIQGaYCA-SQjgDZ8pBw,Kabuki Japanese Restaurant,180 E Dekalb Pike,King of Prussia,PA,19406.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ltBtBkIKNDFU-xWXfWhdKw.jpg
OjMEHt2F0PzJg7tb9mrTiA,Chick-fil-A,1418 Nixon Dr,Mount Laurel,NJ,8054.0,4.0,https://storage.googleapis.com/2024capstone51/photos/dU7wiWoasrfG_M52yIKC0A.jpg
eJlWEpImyfDB8BBPgNcq7A,Zorba's Opa,2501 Bethlehem Pike,Hatfield,PA,19440.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
rajhXVhe25WptAZx26UqTA,Chick's Philly,1807 Washington Ave,Philadelphia,PA,19146.0,4.0,https://storage.googleapis.com/2024capstone51/photos/q3W43h0_WT6a6M13vn-S-g.jpg
ZB01VMnBmMlMem_6OtrQmQ,"General Deck, Bar, Grill",76 Street Rd,Southampton,PA,18966.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Nvuya8iH_NaJlzXg-dx1-A,Robin's Nest Restaurant,2 Washington St,Mount Holly,NJ,8060.0,4.0,https://storage.googleapis.com/2024capstone51/photos/-smiZoS8Gx_agcV3WdnO3A.jpg
2JELyyb4MdGtrVIWD5mpfQ,Bravo Pizza,1345 W Chester Pike,Havertown,PA,19083.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
K9My5wdTnlch1usNLz8iGQ,Tosco Pizza & Italian Restaurant,2908 W Main St,Norristown,PA,19403.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
t7lXDRAytv_pq5FLWSxtaQ,H Mart - Cherry Hill,1720 Rt. 70 East.,Cherry Hill,NJ,8003.0,4.0,https://storage.googleapis.com/2024capstone51/photos/_WSwXfgx0m4zAiFMXFAXig.jpg
k5ODiSuPem4rHsBgi-iCSA,Maryanne's Homestyle Cooking,1263 Woodbourne Rd,Levittown,PA,19057.0,4.0,https://storage.googleapis.com/2024capstone51/photos/QZ_eksqUZx_gyxzNtvw5bA.jpg
tccw4OnMjHCoQ_Y0A145cw,Pats Select Pizza|Grill,532 Glassboro Rd,Woodbury Heights,NJ,8097.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ma7mXDexNdqQH4xyyBGdNQ.jpg
tFbnHcsbQtAkvLEfio-U2g,Sophie's BBQ,64 Rittenhouse Pl,Ardmore,PA,19003.0,4.0,https://storage.googleapis.com/2024capstone51/photos/IVlLUl4KELoKEcqgKDaArQ.jpg
ZUp2DI8r1ro5iY3ldR6x6w,Jeans Cafe,1334 Walnut St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/N-7trDZ1PBCtP-rDkQgc7A.jpg
ksisjnLbytLO8wlbxPZoCg,Yummy Asian,479 S Oxford Valley Rd,Fairless Hills,PA,19030.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
q9tRbDIim_Blb7DmAo6Gow,The Dinner House,2706 E Allegheny Ave,Philadelphia,PA,19134.0,4.5,https://storage.googleapis.com/2024capstone51/photos/y49OQn7zM9MpqKUjc80gig.jpg
b6IN3-jHnwlxwYoOXMZf0A,Baci Ristorante & Heart Of Oak Pub,2559 Bogarts Tavern Rd,Buckingham,PA,18901.0,4.0,https://storage.googleapis.com/2024capstone51/photos/QRFu_Lfh9J2qQZnKa5p9IA.jpg
i6jA8vSHrP9LiUPHlqPVwA,Cafe Olé,147 N 3rd St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/GX6ghp0Z4qVeqd_YCcJjtQ.jpg
HWTq8bdRdf6feY75Twgwmg,Cajun Heroes Seafood Boil Gumbo & Po’Boys,228 South St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/2cTfpknnyw2gQISGKVRq6g.jpg
XTVlIRK2X9XYGCv-1OiaFw,King and Queen Massage & Spa,1930 Old York Rd,Abington,PA,19001.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
IFUgn1pFknZQ9OpN9EmyYw,Hudock's Frozen Custard Stand,544 Salem Quinton Rd,Salem,NJ,8079.0,4.0,https://storage.googleapis.com/2024capstone51/photos/4S22S7J-pTV06WVDLDTqIQ.jpg
Qo0_SfNe3VyJWp3Ghiv42Q,Sushi Nami,369 W Lancaster Ave,Wayne,PA,19087.0,4.0,https://storage.googleapis.com/2024capstone51/photos/jtJiNRfMYW0Reyf7GaD1tA.jpg
d48Xrx8MhGtdaLvhcYzNWQ,Cafe Diem,1031 S 8th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/5qCL-J9VQIZwcyLmFwYNVQ.jpg
8aT-k89xn1eU-eJPgEBDlA,Taqueria Amor,4410 Main St,Philadelphia,PA,19127.0,4.0,https://storage.googleapis.com/2024capstone51/photos/5VnnBBSHyCozCrooOmmUag.jpg
7rXZnfu2QJBfpp44B8lq5Q,Roma's Pizza,6129 Ridge Ave,Philadelphia,PA,19128.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
FJ1JOD39Dtk1KTU7pjXnkA,Giovanni Pizza,466 Main St,Royersford,PA,19468.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
l4YoHcvnsK7ICDrTqL7EEg,Vernick Fish,1876 Arch St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/V2dC3RntBd-xn57TvvOZrQ.jpg
_azrP4ds3iVoAP02mbKZxQ,Ollie Gators Pub,2 NJ-73,Berlin,NJ,8009.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
ySlb6aLKqaUmS9TS7ZCI7w,Zesto Pizza & Grill,125 S 40th St,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/C3GeR0D9S17R8FTEFTsn5A.jpg
pTMi7h7JMtwSsijdx_BPDg,Nocella's Ristorante and Pizzeria,67 Ellis St,Haddonfield,NJ,8033.0,4.0,https://storage.googleapis.com/2024capstone51/photos/JGR7g_m_jxDv38VPdmJwjw.jpg
Qew_ABwhdNbm26LmFMB3oQ,Tabboulee,"484 E Evesham Rd, Ste 3",Cherry Hill,NJ,8003.0,4.0,https://storage.googleapis.com/2024capstone51/photos/gdcmxc2ZMXP4rkD0hZQzpQ.jpg
FSJo5A7Y_ryT7lEoDRG5cA,Eat Greek,4 E 1st Ave,Conshohocken,PA,19428.0,4.5,https://storage.googleapis.com/2024capstone51/photos/H8YZ_Igea_s79ILdibIsqw.jpg
TvmS_GdyzGXdIk1TjUjfWA,Johnny Longhots,752 W Rte 70,Marlton,NJ,8053.0,4.0,https://storage.googleapis.com/2024capstone51/photos/8RL-p62igdgwXk3HP61fDA.jpg
Sh92jt5l8UtW3Gs-RbbK1Q,Cafe Ayla,1700 S 6th St,Philadelphia,PA,19148.0,4.5,https://storage.googleapis.com/2024capstone51/photos/4mvaBXLVnyysV5Ol_zaqAQ.jpg
lRj_1nDUCdXS3LVSrg9vfQ,MAIDO! A Marketplace of Japan,5 E Lancaster Ave,Ardmore,PA,19003.0,4.0,https://storage.googleapis.com/2024capstone51/photos/JX8lweGz-e1ZpwjpyyfPoA.jpg
dNOGGjf7phAt83pvT-0CBQ,Zoes Kitchen,761 W Lancaster Ave,Bryn Mawr,PA,19010.0,4.0,https://storage.googleapis.com/2024capstone51/photos/lkqymKJIMDXrXIbxIYLR8w.jpg
Pl_9HzOa8uy_YOUxgonzGw,Los Gallos Mexican Taqueria,951 Wolf St,Philadelphia,PA,19148.0,4.5,https://storage.googleapis.com/2024capstone51/photos/pZCmaRj1-kMyjwPS6Qwfhw.jpg
