user,business_id,name,address,city,state,postal_code,stars,hyperlink
Joe,U5_T9hDfdYFWS8ahj_1Dvw,Just Salad,1729 Chestnut St,Philadelphia,PA,19103.0,3.5,https://storage.googleapis.com/2024capstone51/photos/0o29tN0H_eH6YRhXK72Cug.jpg
Victoria,XTFkMivGATF-enFwtD1XTQ,Bittersweet Kitchen,18 S Orange St,Media,PA,19063.0,4.5,https://storage.googleapis.com/2024capstone51/photos/jwlO0Qei0vofPgCRDe_ZTQ.jpg
Victoria,B6Lvq3sOYwhKxPzadDka9g,Zeppoli,618 Collings Ave,Collingswood,NJ,8107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/FPb2igotpTLxP6dHKWt7bA.jpg
Victoria,d9OUBAM4V0nMJ2-6TQg9cQ,Palermo's Pizza,70 Buckwalter Rd,Royersford,PA,19468.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Victoria,x4XdNhp0Xn8lOivzc77J-g,Thai Place Restaurant,"700 Nutt Rd, Ste 730",Phoenixville,PA,19460.0,4.5,https://storage.googleapis.com/2024capstone51/photos/j2gfDVLVgINaxSnvEFIouA.jpg
Victoria,jzd6tUCIYEitbQqASionpA,Undrgrnd Donuts,,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/PSDifDCvVc3mJrigKduxWQ.jpg
Victoria,K4tlO5WBspgViX_jox074Q,La Baguette Magique,202 W Market St,West Chester,PA,19382.0,4.5,https://storage.googleapis.com/2024capstone51/photos/3uSHWUKEaqcEGd3SRdojxw.jpg
Victoria,FDifzPPJA9aZKxNQo61pfQ,Green Eggs Cafe,2800 W Girard Ave,Philadelphia,PA,19130.0,3.5,https://storage.googleapis.com/2024capstone51/photos/DXxoqVgsXC_dWE7AQKFvFA.jpg
Victoria,-uhn-iY4lJvWqoBXDghjZA,Brown's Doughnut  & Pastry,164 Main St,Dublin,PA,18917.0,4.5,https://storage.googleapis.com/2024capstone51/photos/2kl-RRiqKhQ2gibxRhsiUg.jpg
Kevin,L4G5ABxhYHQAKIcT0818_A,Bob's Diner,6053 Ridge Ave,Philadelphia,PA,19128.0,3.5,https://storage.googleapis.com/2024capstone51/photos/syah74cxwWygJKtwvqit1g.jpg
Kevin,fGeJIvuGAQE5sbVIbwQYXg,Red Berry Frozen Yogurt,682 Stony Hill Rd,Yardley,PA,19067.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Kevin,5ogNmbqNE5U2YO_HGenGfg,Mary's Lunch,3600 Richmond St,Philadelphia,PA,19134.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Kevin,SIoCIxjn4jLt2O-4DajWJw,Mac's Tavern,226 Market St,Philadelphia,PA,19106.0,3.5,https://storage.googleapis.com/2024capstone51/photos/9t9_hC-pYBImBxYfhqIWKA.jpg
Kevin,g16aFG2n7xJtFzy1KpPjZA,Plaza Pizza At Temple University,1614 Cecil B. Moore Ave,Philadelphia,PA,19121.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Kevin,E8-BTZs3y0xIXflGSlBt1g,Nonna Rosa Pizzeria,236 Egypt Rd,Jeffersonville,PA,19403.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Kevin,mYbEGFsRcA0tfUNSYcBJMA,Golden River Restaurant,"8 E Scott St, Ste 10",Riverside,NJ,8075.0,5.0,https://storage.googleapis.com/2024capstone51/photos/GZXnJRjQ7RE0DAXLJ_QQVw.jpg
Kevin,kqRnm-AL4uoXNg4V15n10g,B-Unos,350 High St,Burlington,NJ,8016.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ZPJOY6NRdhEb6gnj3hY4JQ.jpg
Natalie,vaarp5cTV2b3-wZtQDn06g,P J Whelihan's Pub & Restaurant - West Chester,1347 Wilmington Pike,West Chester,PA,19382.0,3.5,https://storage.googleapis.com/2024capstone51/photos/L7pxJLaBs3ZXWYGZh9j0Rg.jpg
Natalie,jzsspHqP9kATWji8xUhNFw,KC's Alley,10 W Butler Ave,Ambler,PA,19002.0,3.5,https://storage.googleapis.com/2024capstone51/photos/g7gkyqdzyOVUcq7aKBMUJQ.jpg
Natalie,9zHqU-VsNseX0iRizGbTPA,Brickette Lounge,1339 Pottstown Pike,West Chester,PA,19380.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ePzuCFYC-qoRTQaHDBPbdg.jpg
Natalie,d9OUBAM4V0nMJ2-6TQg9cQ,Palermo's Pizza,70 Buckwalter Rd,Royersford,PA,19468.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Natalie,SczLxo7EPukLqteIJ_c7OA,Three Elements,2501 N 2nd St,Philadelphia,PA,19133.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Natalie,uGe331PBgojNaSYl-Ky7aw,Duffers Mill,1600 Naamans Creek Rd,Chichester,PA,19061.0,3.5,https://storage.googleapis.com/2024capstone51/photos/zuJN6rnlFGIRwoKAie-z_g.jpg
Natalie,WRMlifrYLjRY8q5YUUbfZA,iPho Vietnamese Restaurant,1921 Fairmount Ave,Philadelphia,PA,19130.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Natalie,2fJ-WxJlUN6azp3bzrJ0zA,Pho Ha,600 Washington Ave,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/HseecHERjHxgK4_to3m0Vw.jpg
Anthony,LhpPSrulqVeTyJeK2xydvQ,Fresh Fruits & Salads,114 N 3rd St,Camden,NJ,8102.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Anthony,Al8y5FTs9tW5VsxTVy9ZMg,Alyan's Restaurant,603 S 4th St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Y30mTgjTwml5bdM5YZoy4A.jpg
Anthony,01ikDdFTvc2-YXeyv-YXjg,Two Stones Pub,2502 Foulk Rd,Wilmington,DE,19810.0,4.0,https://storage.googleapis.com/2024capstone51/photos/zvRYQM0talVJr7HJPMaTfg.jpg
Anthony,oJxsRgj8Un9VAPXpaDuufA,Bank & Bourbon,1200 Market St,Philadelphia,PA,19107.0,3.5,https://storage.googleapis.com/2024capstone51/photos/lqzZaPlSjZ7BJxT5o4UIGA.jpg
Anthony,FQ60J2xokDipmenBDgWjjg,The Proper Brewing Company,117 W Broad St,Quakertown,PA,18951.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Anthony,u0Bt7uvvj7LAjAdiMtrhug,Laser Wolf,1301 N Howard St,Philadelphia,PA,19122.0,4.5,https://storage.googleapis.com/2024capstone51/photos/If5jA3EQkWvgn9M2zNeUaw.jpg
Anthony,aDvsKgUSTQaZ_yM-ZcWWcg,Naked Lunch,1149 E Lancaster Ave,Bryn Mawr,PA,19010.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Anthony,RUxl01tNeQtSZ2gFJPR3LA,Penn Taproom,80 W State St,Doylestown,PA,18901.0,3.5,https://storage.googleapis.com/2024capstone51/photos/WmDV-RKtPakohPqcMRj-7A.jpg
Bill,zgfKSWwxcBgBir_mlq0CIg,The Salt House,7 E Ferry St,New Hope,PA,18938.0,4.5,https://storage.googleapis.com/2024capstone51/photos/ma03ei8VEd4NLvqUb--FVg.jpg
Bill,4_W5pstoN1166TGjjPOrMg,Prohibition Taproom,501 N 13th St,Philadelphia,PA,19123.0,4.0,https://storage.googleapis.com/2024capstone51/photos/En2xGWxE_KghXlKZi4M6ZA.jpg
Bill,FDifzPPJA9aZKxNQo61pfQ,Green Eggs Cafe,2800 W Girard Ave,Philadelphia,PA,19130.0,3.5,https://storage.googleapis.com/2024capstone51/photos/DXxoqVgsXC_dWE7AQKFvFA.jpg
Bill,aRetE3hno9ISsRMaRaobGA,Lettie's Kitchen,1318 Old Lancaster Pike,Hockessin,DE,19707.0,4.5,https://storage.googleapis.com/2024capstone51/photos/QxyvSkS5nNXa-EX1xzz7RQ.jpg
Bill,S9IFCU4FKCqEriV1Rr2ZcA,Race Street Cafe,208 Race St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/3JAFXnUtPXRWMGSCL3LwaQ.jpg
Bill,cdZf-iYQRy5D18gTM95aew,The Bellevue Hotel,200 S Broad St,Philadelphia,PA,19102.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Bill,idagElvlzPmrTjNJg-TQOg,The Local Eatery & Pub,64 High St,Mount Holly,NJ,8060.0,4.0,https://storage.googleapis.com/2024capstone51/photos/R1JY_BnIE_AgZlik8ZJpYg.jpg
Bill,ldr7iDtxFXX-q7tJuXqlGQ,Revolution House,200 Market St,Philadelphia,PA,19106.0,3.5,https://storage.googleapis.com/2024capstone51/photos/Q6FXgCoLZjNTcQzqSNQZHw.jpg
Eugene,T_GeXNYY_zO0WpJzBxQj4w,LeBus East Falls,4201 Ridge Ave,Philadelphia,PA,19129.0,3.5,https://storage.googleapis.com/2024capstone51/photos/NUIwQqR7viNVB9ODNAQwZw.jpg
Eugene,8R3dfDGtmSxHZ0kBY1XtrA,Bordley House Grille,1520 Tattersall Way,West Chester,PA,19380.0,4.0,https://storage.googleapis.com/2024capstone51/photos/-fLjpzrWwbyc56T-Lp9bIA.jpg
Eugene,d8X3YfaxDcPM_CGJB1t5rw,Thai Fusion Kitchen,1600 Macdade Blvd,Folsom,PA,19033.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Eugene,wHkYLlZyPXllrQRlvidUlg,Campo's Philly Cheesesteaks,214 Market St,Philadelphia,PA,19106.0,3.5,https://storage.googleapis.com/2024capstone51/photos/DjBZT3c2K9fBZK2yjLCpIg.jpg
Eugene,Td1xw31b7pGiShjpzc5hJw,Buttonwood Grill,Peddler's Village,New Hope,PA,18938.0,3.5,https://storage.googleapis.com/2024capstone51/photos/QBl9xNkL68VB3VcuPBJLHw.jpg
Eugene,cPDX2Y4H0fks-Qj5tfBduA,Tartes Pastry Shop,212 Arch St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/o8YSS8wB0sMU1GLoB4RjPA.jpg
Eugene,NG9dmSB4cY8psYOstDHCUA,Tai Me Up,301 Bridge St,Phoenixville,PA,19460.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Eugene,uBDXcXlLR9IuRV1N2m0SPQ,Pho Street,2104 Market St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Spi2WxDc0x6smC53QwEZyA.jpg
Spruha,p-MSh95si_sDdih94gyKuw,Forsythia,233 Chestnut St,Philadelphia,PA,19106.0,4.5,https://storage.googleapis.com/2024capstone51/photos/RGoB1kQfEOfX9XkZyQLMYw.jpg
Spruha,Y92Nc9GhuXWvIABqNtSWGA,Tavern 52,329 Kennett Pike,Mendenhall,PA,19357.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Spruha,yG5tkMER9Ftkv4RDwMaQuA,Chengdu Famous Food,3635 Lancaster Ave,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/rgNFisF9e63akazx2kDZgg.jpg
Spruha,1Udx96kKBSHZhiy51mKtgQ,Byrsa Bistro Kennett,127 East State St,Kennett Square,PA,19348.0,4.5,https://storage.googleapis.com/2024capstone51/photos/XkCcn2WaaHRVW0Rc6B7wDA.jpg
Spruha,IbfjmW7svGRQs7zIBwx-EA,Her Daughters Cafe,2533 E Clearfield St,Philadelphia,PA,19134.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Spruha,yuNf6vYaIZYe88g6pouAiA,Pub of Penn Valley,863 Montgomery Ave,Narberth,PA,19072.0,4.0,https://storage.googleapis.com/2024capstone51/photos/o_T8moniank9oNu8xh5dyA.jpg
Spruha,uBDXcXlLR9IuRV1N2m0SPQ,Pho Street,2104 Market St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Spi2WxDc0x6smC53QwEZyA.jpg
Spruha,ffi48yk8tmg6NY9iIKZBBQ,Media Bean Cafe',204  S Newtown Street Rd,Newtown Square,PA,19073.0,4.5,https://storage.googleapis.com/2024capstone51/photos/JMMApS8FBQFHgLKVmZYToQ.jpg
Jay,cunUzAOeA9fdB8lwNGROtA,The Gentle Giant Cafe,13 S Broadway,Pitman,NJ,8071.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Jay,EROSyhoWNCUH53NrDrsHgQ,Mary's Kountry Kitchen,222 Main St,Wilmington,DE,19804.0,4.0,https://storage.googleapis.com/2024capstone51/photos/aN8PFUpPKTx_I6iMRJV93g.jpg
Jay,7WZ5EGb-Xk_uxQTWc52P4w,Tom Jones Family Restaurant,4417 Edgmont Ave,Brookhaven,PA,19015.0,3.5,https://storage.googleapis.com/2024capstone51/photos/9HJH4hJTehAMbPjjfVI9jA.jpg
Jay,YnCvQRwQu9_9eVYuarNKxg,The Main Street Cafe,263 Main St,Royersford,PA,19468.0,4.5,https://storage.googleapis.com/2024capstone51/photos/RuaCPNYjT7rFSqIcv3248A.jpg
Jay,xruWHK8Z5N0JWyQubLHjgA,Potito's Italian American Pastries,1614 W Ritner St,Philadelphia,PA,19145.0,3.5,https://storage.googleapis.com/2024capstone51/photos/Yzh9v1EdS7J85786zfu4jg.jpg
Jay,Abd2Md-wQLlUzViL5T3xDQ,Coffee Cup Cafe,77 Bellevue Ave,Langhorne,PA,19047.0,4.5,https://storage.googleapis.com/2024capstone51/photos/KVANdPo4gUPGxThrZGpqqQ.jpg
Jay,YOIZPPynvvZe9a5DVOMO-Q,Full Moon,23 Bridge St,Lambertville,NJ,8530.0,3.5,https://storage.googleapis.com/2024capstone51/photos/ZPVvFWPmXQhiyWBjuN_kIQ.jpg
Jay,fikP9Y0YSVhl8aJiW9xx2g,Luhv Vegan Bistro,101 N York Rd,Hatboro,PA,19040.0,4.5,https://storage.googleapis.com/2024capstone51/photos/ZZz3DW9CzXx58nXoeX0EGA.jpg
Cody,f0-cC5OUb-O-HHPvrs5Ang,Craft Ale House,708 W Ridge Pike,Limerick,PA,19468.0,3.5,https://storage.googleapis.com/2024capstone51/photos/fQIKGtWXAQC-rCtujrcFUQ.jpg
Cody,MCSyG3ndsNFJN-F9MQWM0A,The Foodery Chestnut Hill,7829 Germantown Ave,Philadelphia,PA,19118.0,4.0,https://storage.googleapis.com/2024capstone51/photos/grssAGZaCLbswsNAnuiKqg.jpg
Cody,jzd6tUCIYEitbQqASionpA,Undrgrnd Donuts,,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/PSDifDCvVc3mJrigKduxWQ.jpg
Cody,Muftkox9yn0qai-SEpEZGQ,Levante Brewing Company,"208 Carter Dr, Ste 2",West Chester,PA,19382.0,4.5,https://storage.googleapis.com/2024capstone51/photos/IsnwcwSLyhFAHqMIKV00Tw.jpg
Cody,t5sIW5l42Qz0WFXdHMYoDw,Eagleville Tavern,3300 Ridge Pike,Eagleville,PA,19403.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Cody,XZRpH6YkgikZDB_z_-z7rw,Tanner Brothers Dairy,1070 Hatboro Rd,Ivyland,PA,18974.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Y-veI-7ArNd3Q_wg1J8G7g.jpg
Cody,O7vMyd_Lg2-1DTW8VPFwcQ,Three Countries Pizzeria,202 E 6th St,New Castle,DE,19720.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Cody,T5byc3xeF329lQSfBAgAUg,South Jersey Soft Pretzel & Water Ice,"912 N White Horse Pike, Ste A",Stratford,NJ,8084.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Dennis,j58chGXdwNBjXYGCOHpxag,Yiro Yiro,125-29 S 40th St,Philadelphia,PA,19104.0,4.5,https://storage.googleapis.com/2024capstone51/photos/NroiXcEX-MbJEhv1rROJ0A.jpg
Dennis,7BhteCimcQbFHYdefotrrQ,Sabor Latino Restaurant - Night Club,33 Garrett Rd,Upper Darby,PA,19082.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Dennis,od6skmfXz9twktEAuJHEmw,Ryan Christopher,245 Woodbine Ave,Narberth,PA,19072.0,4.0,https://storage.googleapis.com/2024capstone51/photos/NQ5bybQnJlHvzO6FgtgKgg.jpg
Dennis,_OgwyI_0mGs620_ZfKgzbg,Tierra Colombiana Restaurant,4535 N 5th St,Philadelphia,PA,19140.0,4.0,https://storage.googleapis.com/2024capstone51/photos/0z9bxNwR6bKJVaafonNW1Q.jpg
Dennis,ldr7iDtxFXX-q7tJuXqlGQ,Revolution House,200 Market St,Philadelphia,PA,19106.0,3.5,https://storage.googleapis.com/2024capstone51/photos/Q6FXgCoLZjNTcQzqSNQZHw.jpg
Dennis,Ms5xG8i4p80KSMcF3tt4ug,Sal DeForte's Ristorante,1400 Parkway Ave,Ewing,NJ,8628.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Dennis,lPB_ZBXjLmV7qaPL9t0DTA,Pat's Diner,1300 S Broad St,Trenton,NJ,8610.0,3.5,https://storage.googleapis.com/2024capstone51/photos/NtUspwR8Jomux5S4ATw1Og.jpg
Dennis,w_JNBcdRer2wZlKMiC4hHA,Flannel,1819 E Passyunk Ave,Philadelphia,PA,19148.0,4.5,https://storage.googleapis.com/2024capstone51/photos/QQrZB8QnvVWt_43U2_nh_w.jpg
Erika,62OPtw99Gm5W6nvgNTwYwg,Crumbl Cookies - Main Line,"50 E Wynnewood Rd, Unit 20",Wynnewood,PA,19096.0,4.0,https://storage.googleapis.com/2024capstone51/photos/a5kZQv-FfkwPsEQkbToxAQ.jpg
Erika,mYbEGFsRcA0tfUNSYcBJMA,Golden River Restaurant,"8 E Scott St, Ste 10",Riverside,NJ,8075.0,5.0,https://storage.googleapis.com/2024capstone51/photos/GZXnJRjQ7RE0DAXLJ_QQVw.jpg
Erika,0eg9sThCA4dYiDA7xssd7A,Nina's Waffles & Ice Cream,30 E State St,Doylestown,PA,18901.0,4.0,https://storage.googleapis.com/2024capstone51/photos/70qH7ICtDd5XfUGIJHl7Hw.jpg
Erika,mNQ9EW7k1eRaPhoM25TuaQ,Crumbl Cookies - Bensalem,200 Rockhill Dr,Bensalem,PA,19020.0,3.5,https://storage.googleapis.com/2024capstone51/photos/JyW3S1IUZ97BZwBYwawkfA.jpg
Erika,hhper8vIQRHpEZRufltj1Q,The 700,700 N 2nd St,Philadelphia,PA,19123.0,3.5,https://storage.googleapis.com/2024capstone51/photos/9VCfeNZ9yWIW-AVEHTReoQ.jpg
Erika,AYCStuk7tHVX9Uuw0j69LA,Koupa Espresso Bar,24 Haddon Ave,Haddon Township,NJ,8108.0,5.0,https://storage.googleapis.com/2024capstone51/photos/WGORCfSb7yquMQX30rvmsQ.jpg
Erika,DBV7IgOZrrSCzeyNOPN2Ew,Bonchon West Chester,124 East Market St,West Chester,PA,19382.0,3.5,https://storage.googleapis.com/2024capstone51/photos/C-dFdJPYSHWALCeCMx7Rxg.jpg
Erika,05ev984NYfimRN0UiFrxaA,Osteria,640 N Broad St,Philadelphia,PA,19130.0,4.0,https://storage.googleapis.com/2024capstone51/photos/QqDXEYPzI3cuagPOEJV3nQ.jpg
Melissa,90aL9Gyqo2fv8wcy7bTvDQ,Teikoku,5492 W Chester Pike,Newtown Square,PA,19073.0,4.0,https://storage.googleapis.com/2024capstone51/photos/16BuxyZGuBGGaRv51Yvibw.jpg
Melissa,t5sIW5l42Qz0WFXdHMYoDw,Eagleville Tavern,3300 Ridge Pike,Eagleville,PA,19403.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Melissa,hHTo8EhV8nLPLcO4SHmQgQ,Plaza Azteca - Sicklerville,611 Cross Keys Rd,Sicklerville,NJ,8081.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Melissa,O7vMyd_Lg2-1DTW8VPFwcQ,Three Countries Pizzeria,202 E 6th St,New Castle,DE,19720.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Melissa,LU5vzYa0J277oRyHTfIf_Q,Frankye's,1500 S Clinton Ave,Trenton,NJ,8610.0,4.5,https://storage.googleapis.com/2024capstone51/photos/tI2oEnwkWAwPH9uBu5tzXg.jpg
Melissa,9B3e-1Y13XJ1RabUpCuUnw,John Henry's Pub,98 Cricket Ave,Ardmore,PA,19003.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Melissa,joeRm-_7T0XTkMdKo2nbaA,Paola's Pizzeria,128 N Wayne Ave,Wayne,PA,19087.0,4.5,https://storage.googleapis.com/2024capstone51/photos/TgjLpBV1Ke3B6-3ciLKu0A.jpg
Melissa,2Q1R2OhBbAQ581vK_r7NhA,Ooka Restaurant,1109 Easton Rd,Willow Grove,PA,19090.0,4.0,https://storage.googleapis.com/2024capstone51/photos/zGIQNg9AQps53b1rSVFL0Q.jpg
Jeannie,2vvvAfUTpCv_wcK3aKYETg,Wasabi Sushi,"970 Dekalb Pike, Ste 275",Blue Bell,PA,19422.0,4.5,https://storage.googleapis.com/2024capstone51/photos/rMWsjpgoxSTdlKkeedLO5A.jpg
Jeannie,YdFwLmK3Ag_np1H1YVT58g,Encima,112 S 18th St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Jeannie,fNrIpFcGr8-lMgTQJLRayQ,Dim Sum Factory - Horsham,303 Horsham Rd,Horsham,PA,19044.0,4.0,https://storage.googleapis.com/2024capstone51/photos/RoMBeHY9Wvbq9KxBuuVdxg.jpg
Jeannie,cZnS2iTmPY6V58YqHiARxQ,Aurora Grace,517 S 5th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/EXeLGw3WZD7fZy3mAPAz7w.jpg
Jeannie,73UjNbSoQjQAOS45rcihFg,Cantina Dos Segundos,931 N 2nd St,Philadelphia,PA,19123.0,4.0,https://storage.googleapis.com/2024capstone51/photos/QmKS7GZ9OMurDd24HRvoFQ.jpg
Jeannie,FVRwedupGDRYaaUBb3CT0w,Poke Ocean,"229 Plaza Blvd, Unit 29A",Morrisville,PA,19067.0,4.5,https://storage.googleapis.com/2024capstone51/photos/0lLfJnpC31AnJ5HPf0nyJA.jpg
Jeannie,qh2xcM_-oY45dQjyiHP8MQ,Donnie Mac's Deli on 4th,326 Fayette St,Conshohocken,PA,19428.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Ydqy2cIsRxZrBgOaSLyUgQ.jpg
Jeannie,AGlh4ZDv6jnoiYfz7At9mw,Dim Sum Garden,1020 Race St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/_Rb8erugOe-11P843FBt-A.jpg
Mark,hqm2zJ1WY5UaVGZ6j07NNA,The Turning Point - Cherry Hill,606 Haddonfield Rd,Cherry Hill,NJ,8002.0,3.5,https://storage.googleapis.com/2024capstone51/photos/eHOSamyOXQjPWG2Yb4VEAg.jpg
Mark,NF55P2pDSl-ISisP2Dflng,Mood's Farm Market,901 Bridgeton Pike,Mullica Hill,NJ,8062.0,4.5,https://storage.googleapis.com/2024capstone51/photos/oBsF9cxPbCCmdZ0Lb0SGOw.jpg
Mark,zAz_ROUOX0s6_Z7N3gqbHw,Black Horse Diner & Restaurant,152 N Black Horse Pike,Mount Ephraim,NJ,8059.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Mark,WtC6tR6Wq9g_vguMalpliQ,Well Fed,4006 W Skippack Pike,Schwenksville,PA,19473.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Mark,0JoB3ThhI-DS78-1Ks1EUQ,Hibachi 2 Go,1414 Synder Ave,Philadelphia,PA,19145.0,3.5,https://storage.googleapis.com/2024capstone51/photos/CS03uop7RCWLBtSo1kqvcw.jpg
Mark,K07NqvkTBMmFznYUbtFJ9A,Barnard Orchard Greenhouses,1079 Wawaset Rd,Kennett Square,PA,19348.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Mark,ns0RYfhXBADuEeuEQmTl7A,Sparky's Cafe,1600 Calcon Hook Rd,Glenolden,PA,19036.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Mark,yug67xx7T6yIqzxiAOPMqw,two birds cafe,653 Downingtown Pike,West Chester,PA,19380.0,5.0,https://storage.googleapis.com/2024capstone51/photos/S7AMZ-XjjM_rr_EN88sB5A.jpg
Sean,f4XSOzFOQDydPyqavMV7cA,Peet's Coffee & Tea,8000 Essington Ave,Philadelphia,PA,19153.0,3.5,https://storage.googleapis.com/2024capstone51/photos/yU4Gnq7BY5csHrSFKmtQ3w.jpg
Sean,oY6osC4Ch3PvguA7D1hh_w,Starbucks,1251 Route 130 S,Cinnaminson,NJ,8077.0,4.5,https://storage.googleapis.com/2024capstone51/photos/zN_zaPoTP0BiIVC36ScxCA.jpg
Sean,xYOETY4C57qgs0ldtDYX_Q,Moon Flower House,"6414 Frankford Ave, Unit 11",Philadelphia,PA,19135.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Sean,3RvolkfkPzFkAHKWEG0Wnw,Brew-Haha,3636 Concord Pike,Wilmington,DE,19803.0,4.0,https://storage.googleapis.com/2024capstone51/photos/meuuKonA0EPEVuf1rglrQg.jpg
Sean,DNMDGalFejExZqwb_YVQnQ,Café Isla,24 S Plum St,Media,PA,19063.0,4.0,https://storage.googleapis.com/2024capstone51/photos/OuILKOwznD3IWV841gpI8w.jpg
Sean,OlOVRlcEstxKK_6hMjy63A,Hollywood Grill,1811 Concord Pike,Wilmington,DE,19803.0,3.5,https://storage.googleapis.com/2024capstone51/photos/NR8pSe6NTryTcAZB3moDMg.jpg
Sean,QfOanqR2-5MMuYVxPxAHnA,Ummi Dee's burger bistro,2805 N 22nd St,Philadelphia,PA,19132.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Sean,bnQi1p12jctmPDmG7lGdZw,Dawn to Dusk Café,141 Rowan Blvd,Glassboro,NJ,8028.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
